File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Geometry,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Scale-Subset.csv,"Costa Oriental d'Africa, Provincia de Moçambique, reconhecimento hydrographico do curso inferior dos rios Moma e Cocola / Comissão de Cartografia.",,"Mozambique, Africa 1904",,,Portugal. Comissão de Cartografia das Colónias.,1904;,Lisboa : Comissão de Cartografia;,Rivers -- Mozambique -- Moma District -- Maps.; Rivers -- Mozambique -- Maps.;,Africa;,Mozambique;,,,,,Mozambique;,Depths shown by soundings.; Includes note.;,,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:50,000. (E 39°13ʹ21ʺ--E 39°16ʹ32ʺ/S 16°44ʹ53ʺ--S 16°48ʹ30ʺ).;",E 39°13ʹ21ʺ--E 39°16ʹ32ʺ/S 16°44ʹ53ʺ--S 16°48ʹ30ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013439369002124,1 map ; 36 x 29 cm;,Portugal Chart Mozambique Moma River 1904,Portuguese,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029732,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1904 Portuguese map depicts the lower stretches of Mozambique's Moma and Cocola rivers.,DP,2023-05-17,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33567,33567,33554.jp2,/agdm/image/33554.jp2
20260817_agdm-export_Scale-Subset.csv,"Costa Oriental d'Africa, Provincia de Moçambique, plano hydrographico da bahia do Mocambo / Commissão de cartographia ; L. Couceiro red. e des ; levantado em 1888 por Francisco Corrêa Leotte ... e J.D. Leotte do Rego ; Carvalho gr.",,"Mozambique, Africa 1890",,,"Couceiro, L.;  Leote, Francisco Correia.; Rego, Jaime Daniel Leote do.; Carvalho.; Portugal. Comissão de Cartografia das Colónias.;",1890;,Lisboa : Commissão de cartographia;,Rivers -- Mozambique -- Maps.;,Africa;,Mozambique;,,,,,Mozambique;,Relief shown by hachures. Depths shown by soundings.;,,,,cartographic image,still image,Maps,Grayscale;,"1:40,000. (E 40°25ʹ17ʺ--E 40°37ʹ29ʺ/S 15°04ʹ07ʺ--S 15°13ʹ47ʺ).;",E 40°25ʹ17ʺ--E 40°37ʹ29ʺ/S 15°04ʹ07ʺ--S 15°13ʹ47ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013439368902124,1 map ; 41 x 58 cm;,Portugal Chart Mozambique Mocambo Bay 1890,Portuguese,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029733,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1890s map from Mozambique's Cartographic Commission depicts Bahia do Mocambo's coast, rivers, and terrain.",DP,2023-05-17,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33569,33569,33551.jp2,/agdm/image/33551.jp2
20260817_agdm-export_Scale-Subset.csv,"El Salvador transportation / Department of State, Map Division.",,El Salvador 1947,,"United States. Department of State. Division of Map Intelligence and Cartography, cartographer.",,1947;,"Washington, D.C. : G.P.O. Department of State Service Office;",Transportation -- Honduras -- Maps.; Transportation -- Nicaragua -- Maps.; Honduras -- Maps.; Nicaragua -- Maps.;,North and Central America;,El Salvador; Honduras; Nicaragua; Guatemala;,,,,,El Salvador; Honduras; Nicaragua; Guatemala;,"Includes location map and profile of the Pan American Highway.; ""10527.""; ""Highway data supplied by the U.S. Public Roads Administration."";",,,,cartographic image,still image,Maps,Color;,"1:740,000 (W 90°--W 88°/N 15°--N 13°).;",W 90°--W 88°/N 15°--N 13°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013546766002124,1 map : color ; 33 x 44 cm;,224 D-1947,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029757,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",1947 State Department map showing El Salvador's roads and rail lines labeled with company names.,DP,2023-05-24,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33710,33710,33706.jp2,/agdm/image/33706.jp2
20260817_agdm-export_Scale-Subset.csv,Ethiopia.,,"Ethiopia, Africa 1972",Central Intelligence Agency map series,"United States. Central Intelligence Agency, corporate author.",,1972;,"Washington, DC : Central Intelligence Agency;",Ethiopia -- Maps.; Ethiopia -- Economic conditions -- Maps.; Ethiopia -- Population -- Maps.; Ethnology -- Ethiopia -- Maps.; Phytogeography -- Ethiopia -- Maps.;,Africa;,Ethiopia;,,,,,Ethiopia;,"Relief shown by shading and spot heights.; ""500824 9-72.""; Maps in margin: Population and ethnic groups.--Economic activity.--Vegetation.;",,"Includes inset maps showing Population and Ethnic Groups, Economic Activity and Vegetation.;",,cartographic image,still image,Maps,Color;,"1:4,070,000 (E 36°--E 48°/N 16°--N 4°).;",E 36°--E 48°/N 16°--N 4°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013488472802124,1 map : color ; 42 x 45 cm;,351 A-[1972],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029770,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A topographical map of Ethiopia from 1972 highlights its terrain, cities, and population activity via inset charts.",DP,2023-05-24,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33712,33712,33708.jp2,/agdm/image/33708.jp2
20260817_agdm-export_Scale-Subset.csv,Map of Virginia and West Virginia / constructed on the rectangular tangential projection by J.H. Waddell ; prepared under the instructions of M.F. Maury.,,"Virginia and West Virginia, United States 1869?",,"Waddell, J. H.","Maury, Matthew Fontaine, 1806-1873.",1869;,New York? : D. Van Nostrand?;,Virginia -- Maps -- 19th century.; West Virginia -- Maps -- 19th century.;,North and Central America;,,Virginia; West Virginia;,,,,Virginia; West Virginia;,"Relief shown by hachures and spot heights.; Prime meridians: Washington and Greenwich.; From: Physical survey of Virginia by M.F. Maury, 1869.;",,,,cartographic image,still image,Maps,Color;,"approximately 1:880,000 (W 83°30ʹ--W 75°30ʹ/N 40°30ʹ--N 36°30ʹ).;",W 83°30ʹ--W 75°30ʹ/N 40°30ʹ--N 36°30ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462769002124,1 map : hand colored ; 56 x 88 cm;,890 A-[1869],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030080,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1869 county map of Virginia and West Virginia displaying borders, rivers, and a rectangular tangential projection.",DP,2023-06-12,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33806,33806,33770.jp2,/agdm/image/33770.jp2
20260817_agdm-export_Scale-Subset.csv,"Persian Gulf and adjacent countries / Topographical Section, General Staff.",,"Persian Gulf, Iran 1911",T.S.G.S. (Series) ; no. 2385.,Great Britain. War Office. General Staff. Topographical Section.;,,1911;,London? : War Office;,Middle East -- Maps.; Iran -- Maps.; Persian Gulf Region -- Maps.;,Asia;,Iran;,,Persian Gulf;,,,Persian Gulf;,"Relief shown by spot heights.; ""War Office, June 1908, Additions April 1911.""; Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.;",,,,cartographic image,still image,Maps,Color;,"1:4,055,040 or 64 mi. to 1 in. (E 42°--E 70°/N 40°--N 15°).;",E 42°--E 70°/N 40°--N 15°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917335593402124,"1 map : color, mounted on linen ; 74 x 59 cm.;",401 A-1911,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030092,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","Vintage 1911 British topographic map of the Persian Gulf and parts of Iran, Turkey, Arabia, and Afghanistan.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33820,33820,33826.jp2,/agdm/image/33826.jp2
20260817_agdm-export_Scale-Subset.csv,Carte de la Turquie d'Asie (moins l'Arabie) / dessiné et héliogravé au Service géographique de l'Armée.,,"Turkey, Asia 1897",,France. Armée. Service géographique.,,1897;,Paris? : Service géographique de l'Armée;,Turkey -- Maps.;,Asia;,Turkey;,,,,,Turkey;,"Black line print; annotated.; This is a photocopy of 8 sheets, spliced together as one and annotated.; Relief shown by shading and spot heights.; Includes list of provinces and their capitals, glossary of generic terms translated from Arabic and Persian and 4 inset maps.; Insets: Plan de Jérusalem -- Plan d'Alep -- Plan de Damas -- Plan de Beyrouth.;",,,,cartographic image,still image,Maps,Color;,"1:1,000,000 (E 23°--E 42°/N 42°--N 29°).;",E 23°--E 42°/N 42°--N 29°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1dmapte/alma991013635969602124,1 map : photocopy ; 93 x 106 cm;,410 B-[1897],French,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030096,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1897 French military map shows Asian Turkey's borders, rivers, and key cities—excluding Arabia.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33822,33822,33825.jp2,/agdm/image/33825.jp2
20260817_agdm-export_Scale-Subset.csv,Mapa ecológico de El Salvador / preparado por el L.R. Holdridge.,,El Salvador 1959,,"Holdridge, L. R. (Leslie Rensselaer), 1907-",Inter-American Institute of Agricultural Sciences.  Organization of American States.,1959;,"San Jose, Costa Rica : Instituto Interamericano de Ciencias Agricolas de la Organización de Estados Americanos;",Plant ecology -- El Salvador -- Maps.; Phytogeography -- El Salvador -- Maps.; Life zones -- El Salvador -- Maps.;,North and Central America;,El Salvador;,,,,,El Salvador;,"""Clave"" shows: Regiónes, Pisos altitudinales, Relación de evapotranspiración, Temperatura media anual en grados centigrados, Precipitación total por año en milimetros.; ""Proyecto 39--Programa de cooperación tecnica."";",,,,cartographic image,still image,Maps,Color;,"1:1,000,000 (W 90°21ʹ31ʺ--W 87°22ʹ5ʺ/N 14°47ʹ9ʺ--N 13°).;",W 90°21ʹ31ʺ--W 87°22ʹ5ʺ/N 14°47ʹ9ʺ--N 13°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013546767002124,"1 map : color ; 20 x 32 cm, on sheet 54 x 37 cm;",224 E-1959,Spanish,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030102,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A map illustrates El Salvador's life zones, plant communities, and climate relationships devised by Dr. Holdridge.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33827,33827,33838.jp2,/agdm/image/33838.jp2
20260817_agdm-export_Scale-Subset.csv,"Virginia / published b Thomas & Andrews ; Hill, sc.",,"Virginia, United States 1796",,"Hill, Samuel, approximately 1766-1804.",Thomas & Andrews.,1796;,Boston : Thomas & Andrews;,Virginia -- Maps.;,North and Central America;,,Virginia;,,,,Virginia;,"Relief shown pictorially.; From: The American universal geography / Jedidiah Morse. 3rd ed., 1796.; Prime meridians: London and Philadelphia.;",,,,cartographic image,still image,Maps,Grayscale;,"[ca. 1:4,118,400] (W 83°--W 75°/N 41°--N 37°).;",W 83°--W 75°/N 41°--N 37°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462767802124,1 map ; 14 x 18 cm;,890 B-[1796],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030097,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1796 map shows Virginia's borders and parts of Pennsylvania, North Carolina, West Territory, and mountainous areas.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33831,33831,33839.jp2,/agdm/image/33839.jp2
20260817_agdm-export_Scale-Subset.csv,"Virginia, Maryland, and Delaware 1839 / engraved & published by H.S. Tanner.",,United States 1839,,"Tanner, Henry Schenck, 1786-1858, cartographer.",,1839;,Philadelphia : Engraved & published by H.S. Tanner;,Virginia -- Maps.; Maryland -- Maps.; Delaware -- Maps.;,North and Central America;,,Virginia; Delaware; Maryland;,,,,Virginia; Delaware; Maryland;,"Relief shown by hachures.; Includes notes.; ""Entered according to Act of Congress in the year 1839 by H.S. Tanner in the Clerks Office of the Eastern District of Pennsylvania.""; Prime meridians: Washington and Greenwich.;",,,,cartographic image,still image,Maps,Color;,"approximately 1:1,000,000 (W 83°20ʹ--W 74°40ʹ/N 40°50ʹ--N 36°00ʹ).;",W 83°20ʹ--W 74°40ʹ/N 40°50ʹ--N 36°00ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013462768202124,1 map : hand colored ; 52 x 74 cm;,890 B-1839,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030108,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","1839 map by H. S. Tanner depicts Virginia, Maryland, and Delaware counties plus major rivers.",DP,2023-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33832,33832,33833.jp2,/agdm/image/33833.jp2
20260817_agdm-export_Scale-Subset.csv,Map of United Armenia and Adjacent Countries / by The New Armenia Publishing Co. ; Drawn by Geo. W. Rappold.,,"Armenia, Asia 1917",,,,1917;,"New York, New York : The New Armenia Publishing Co.;",Armenia -- Maps.;  Turkey -- Maps.;,Asia;,Armenia; Turkey;,,,,,Armenia; Turkey;,"""The New Armenia"" magazine cover on verso dated December 1917, vol. IX, no. 22.  ""Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919."" -- stamped.",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:10,000,000 (E 21°59ʹ00ʺ--E 51°04ʹ00ʺ/N 45°10ʹ00ʺ--N 30°12ʹ00ʺ).;",E 21°59ʹ00ʺ--E 51°04ʹ00ʺ/N 45°10ʹ00ʺ--N 30°12ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013635969902124,"1 map ; 18 x 26 cm, on sheet 23 x 33 cm;",483 B-1917,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030094 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,DP,2023-06-26,2023-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33839,33839,33845.cpd,/agdm/image/33845.cpd
20260817_agdm-export_Scale-Subset.csv,"Bartholomew's map of Asia Minor, Egypt, Mesopotamia and Persia / Edinburgh Geographical Establishment.",,Middle East 1914?,,Edinburgh Geographical Institute.,John Bartholomew & Co.,1914;,Edinburgh Scotland : John Bartholomew & Co.;,Middle East -- Maps.;  Turkey -- Maps.;  Egypt -- Maps.;  Iraq -- Maps.;  Iran -- Maps.;,Asia;,Turkey; Egypt; Iraq; Iran;,,,,,Turkey; Egypt; Iraq; Iran;,"Relief shown by gradient tints, depth shown by bathymetric tints.;  Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.;",,,,cartographic image,still image,Maps,Color;,"1:4,000,000. 63.1 English miles to an in. (E 26°--E 62°/N 42°--N 24°).;",E 26°--E 62°/N 42°--N 24°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917333853402124,"1 map : color, mounted on linen ; 53 x 86 cm;",401 A-[1914?],English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030091 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,DP,2023-06-26,2023-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33845,33845,33851.cpd,/agdm/image/33851.cpd
20260817_agdm-export_Scale-Subset.csv,India and adjacent countries / engraved at the Survey of India Office.,,"India, Asia 1915",,Survey of India.,,1915;,Dehra Dun : Survey of India;,India -- Maps.;  Pakistan -- Maps.;  Afghanistan -- Maps.;  Burma -- Maps.;  India -- Administrative and political divisions -- Maps.;  Pakistan -- Administrative and political divisions -- Maps.;  Afghanistan -- Administrative and political divisions -- Maps.;  Burma -- Administrative and political divisions -- Maps.;,Asia;,India; Pakistan; Afghanistan; Burma;,,,,,India; Pakistan; Afghanistan; Burma;,"Relief shown by spot heights.;  Shows areas under British control, native states, tribal areas and foreign possessions in India.;  ""Published under the direction Colonel Sir S. G. Burrard ... Surveyor General of India.;  ""Reg. no. 980. D. 07. S.I."";  Sheets of library copy trimmed and mounted together on linen as 1 large map.;  Loaned by the American Geographical Society to the Peace Conference at Versaille, 1918-1919.;",,,,cartographic image,still image,Maps,Color;,"1:2,027,520 ; conic proj. (E 59°--E 102°/N 39°--N 5°).;",E 59°--E 102°/N 39°--N 5°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma9917340843402124,1 map on 12 sheets : color ; sheets 62 x 52 cm,430 B-1915a,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030110 (s1-s2),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,DP,2023-06-26,2023-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33854,33854,33859.cpd,/agdm/image/33859.cpd
20260817_agdm-export_Scale-Subset.csv,Kingston-Port-au-Prince / Compiled and drawn by the American Geographical Society.,"1955, with corrections 1959. Copyright 1960.","Kingston and Port-au-Prince, Jamaica and Haiti 1960",,American Geographical Society of New York.,,1960;,New York : American Geographical Society of New York;,Jamaica -- Maps.; Haiti -- Maps.; Kingston (Jamaica) -- Maps.; Port-au-Prince (Haiti) -- Maps.;,North and Central America;,Haiti; Jamaica;,,,Surrey;,Port-au-Prince; Kingston;,Port-au-Prince; Kingston;,"Relief shown by contours, gradient tints and spot heights. Depth shown by soundings, gradient tints and isolines.; Includes definitions and abbreviations table, synoptical index diagram, adjoining sheets diagram and relative reliability diagram.; ""Copyright 1960 by the American Geographical Society of New York.""; International map of the world sheet: NE-18 (not printed on map).;",,,,cartographic image,still image,Maps,Color;,"1:1,000,000 ; Modified polyconic projection (W 78°30ʹ00ʺ--W 72°00ʹ00ʺ/N 20°00ʹ00ʺ--N 16°00ʹ00ʺ).;",W 78°30ʹ00ʺ--W 72°00ʹ00ʺ/N 20°00ʹ00ʺ--N 16°00ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013669665802124,"1 map : color ; 47 x 72 cm, on sheet 67 x 82 cm;","050-b A-1:1,000,000 NE-18",English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030135,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",Map titled 'Kingston-Port-au-Prince' displays Jamaica and Haiti with key cities labeled.,DP,2023-07-17,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33886,33886,33888.jp2,/agdm/image/33888.jp2
20260817_agdm-export_Scale-Subset.csv,"West Indies 1:1,000,000, Kingston--Port-au-Prince / compiled and drawn by the American Geographical Society of New York ; photo-lithographed and printed by A. Hoen and Company, Baltimore.",Provisional edition.,"Jamaica & Haiti, West Indies 1947, 1940",,American Geographical Society of New York.,A. Hoen & Co.,1940;,New York : American Geographical Society of New York;,Jamaica -- Maps.; Haiti -- Maps.; West Indies -- Maps.;,North and Central America;,Haiti; Jamaica;,,,,,Haiti; Jamaica;,"Relief shown by contours, hypsometric tints and spot heights. Depth shown by soundings and isolines.; ""Revised VIII, '47.""; Includes synoptical index, relative reliability diagram, index to adjoining sheets, note and legend.; ""N. E-18."";",,,,cartographic image,still image,Maps,Color;,"1:1,000,000 (W 78°30ʹ--W 72°/N 20°--N 16°).;",W 78°30ʹ--W 72°/N 20°--N 16°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013671970602124,1 map : color ; 45 x 70 cm;,"050-b A-1:1,000,000 NE18 1947",English; French; Spanish;,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030134,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A topographic and bathymetric map highlights the West Indies' terrain, elevations, and underwater depths between Kingston.",DP,2023-07-24,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33897,33897,33902.jp2,/agdm/image/33902.jp2
20260817_agdm-export_Scale-Subset.csv,"South America 1:1,000,000. Lima / compiled and drawn by the American Geographical Society of New York ; photo-lithographed and printed by A. Hoen and Company.",Provisional edition.,"Lima, Peru 1941","International map of the world 1:1,000,000. South America ; sheet SD 18.",American Geographical Society of New York.,,1941;,"New York, NY : American Geographical Society of New York;",Peru -- Maps.; South America -- Maps.; Pacific Coast (Peru) -- Maps.;,South America;,Peru;,,"Lima, Region de (region (administrative division));",,Lima;,Lima;,"Relief indicated by contours and spot heights. Depths shown by isolines, soundings and gradient tints.; Shows boundaries, highways and roads, railways, airports, rivers and water features and other details.; ""1938, Roads revised, December 1941.""; Includes index to adjoining sheets, reliability diagram, synoptical index, pronunciation guide and definitions and abbreviations guide.; ""From surveys and other data to be discussed in a forthcoming publication.""; Differs from similar edition; lacks coloring for relief and diagram insets.;",,,,cartographic image,still image,Maps,Color;,"1:1,000,000. 1 mm. = 1 km. or 1 in. = 15.78 mi. ; [conic proj.] (W 78°--W 72°/S 12°--S 17°).;",W 78°--W 72°/S 12°--S 17°,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/13nukll/alma991013671970502124,1 map : color ; 64 x 83 cm;,"050-b A-1:1,000,000 SD18",English; Spanish;,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap030133,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","1941 map shows Lima, Peru's coastlines, mountains, cities, climate, and terrain features.",DP,2023-07-24,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/33898,33898,33901.jp2,/agdm/image/33901.jp2
